"filename", "language", "Properties", "Batch", "Python", "PowerShell", "Markdown", "PostCSS", "JavaScript", "XML", "C", "Shell Script", "Django HTML", "reStructuredText", "comment", "blank", "total"
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\chardet\langgreekmodel.py", "Python", 0, 0, 4380, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 8, 4398
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\chardet\langhebrewmodel.py", "Python", 0, 0, 4365, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 6, 4381
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\chardet\langhungarianmodel.py", "Python", 0, 0, 4632, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 8, 4650
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\chardet\langrussianmodel.py", "Python", 0, 0, 5700, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 16, 5726
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\chardet\langthaimodel.py", "Python", 0, 0, 4365, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 6, 4381
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\chardet\langturkishmodel.py", "Python", 0, 0, 4365, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 6, 4381
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\chardet\latin1prober.py", "Python", 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 16, 148
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\chardet\macromanprober.py", "Python", 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 19, 163
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\chardet\mbcharsetprober.py", "Python", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 13, 96
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\chardet\mbcsgroupprober.py", "Python", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 4, 58
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\chardet\mbcssm.py", "Python", 0, 0, 547, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 47, 662
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\chardet\metadata\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\chardet\metadata\languages.py", "Python", 0, 0, 285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 9, 353
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\chardet\resultdict.py", "Python", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 17
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\chardet\sbcharsetprober.py", "Python", 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 15, 163
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\chardet\sbcsgroupprober.py", "Python", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 5, 89
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\chardet\sjisprober.py", "Python", 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 15, 106
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\chardet\universaldetector.py", "Python", 0, 0, 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 27, 363
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\chardet\utf1632prober.py", "Python", 0, 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 21, 226
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\chardet\utf8prober.py", "Python", 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 13, 83
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\chardet\version.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 10
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\colorama\__init__.py", "Python", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 8
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\colorama\ansi.py", "Python", 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 20, 103
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\colorama\ansitowin32.py", "Python", 0, 0, 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 44, 278
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\colorama\initialise.py", "Python", 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 31, 122
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\colorama\tests\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\colorama\tests\ansi_test.py", "Python", 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17, 77
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\colorama\tests\ansitowin32_test.py", "Python", 0, 0, 243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 44, 295
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\colorama\tests\initialise_test.py", "Python", 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 35, 190
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\colorama\tests\isatty_test.py", "Python", 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 58
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\colorama\tests\utils.py", "Python", 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 50
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\colorama\tests\winterm_test.py", "Python", 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32, 132
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\colorama\win32.py", "Python", 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 25, 181
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\colorama\winterm.py", "Python", 0, 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 24, 196
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\distlib\__init__.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 34
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\distlib\compat.py", "Python", 0, 0, 808, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 170, 1139
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\distlib\database.py", "Python", 0, 0, 784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 426, 150, 1360
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\distlib\index.py", "Python", 0, 0, 285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 193, 31, 509
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\distlib\locators.py", "Python", 0, 0, 824, 0, 0, 0, 0, 0, 0, 0, 0, 0, 381, 99, 1304
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\distlib\manifest.py", "Python", 0, 0, 199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 53, 385
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\distlib\markers.py", "Python", 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 29, 168
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\distlib\metadata.py", "Python", 0, 0, 786, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 148, 1069
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\distlib\resources.py", "Python", 0, 0, 243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 60, 359
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\distlib\scripts.py", "Python", 0, 0, 328, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 44, 453
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\distlib\util.py", "Python", 0, 0, 1417, 0, 0, 0, 0, 0, 0, 0, 0, 0, 334, 275, 2026
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\distlib\version.py", "Python", 0, 0, 488, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 127, 752
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\distlib\wheel.py", "Python", 0, 0, 848, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 115, 1100
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\distro\__init__.py", "Python", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 55
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\distro\__main__.py", "Python", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\distro\distro.py", "Python", 0, 0, 509, 0, 0, 0, 0, 0, 0, 0, 0, 0, 766, 125, 1400
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\idna\__init__.py", "Python", 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 45
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\idna\codec.py", "Python", 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 25, 113
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\idna\compat.py", "Python", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\idna\core.py", "Python", 0, 0, 314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 74, 401
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\idna\idnadata.py", "Python", 0, 0, 2149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2152
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\idna\intranges.py", "Python", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 9, 55
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\idna\package_data.py", "Python", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\idna\uts46data.py", "Python", 0, 0, 8510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 88, 8601
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\msgpack\__init__.py", "Python", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 15, 58
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\msgpack\exceptions.py", "Python", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 17, 49
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\msgpack\ext.py", "Python", 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 23, 194
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\msgpack\fallback.py", "Python", 0, 0, 716, 0, 0, 0, 0, 0, 0, 0, 0, 0, 203, 92, 1011
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\packaging\__about__.py", "Python", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 27
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\packaging\__init__.py", "Python", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 26
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\packaging\_manylinux.py", "Python", 0, 0, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 38, 302
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\packaging\_musllinux.py", "Python", 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 20, 137
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\packaging\_structures.py", "Python", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 23, 62
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\packaging\markers.py", "Python", 0, 0, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 72, 305
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\packaging\requirements.py", "Python", 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 32, 147
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\packaging\specifiers.py", "Python", 0, 0, 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 549, 51, 803
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\packaging\tags.py", "Python", 0, 0, 308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 77, 488
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\packaging\utils.py", "Python", 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 30, 137
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\packaging\version.py", "Python", 0, 0, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 277, 57, 505
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pkg_resources\__init__.py", "Python", 0, 0, 1866, 0, 0, 0, 0, 0, 0, 0, 0, 0, 972, 524, 3362
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\platformdirs\__init__.py", "Python", 0, 0, 337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 72, 567
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\platformdirs\__main__.py", "Python", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 54
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\platformdirs\android.py", "Python", 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 44, 211
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\platformdirs\api.py", "Python", 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 37, 224
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\platformdirs\macos.py", "Python", 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 21, 92
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\platformdirs\unix.py", "Python", 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 38, 224
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\platformdirs\version.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 5
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\platformdirs\windows.py", "Python", 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 45, 256
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pygments\__init__.py", "Python", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 9, 83
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pygments\__main__.py", "Python", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 3, 18
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pygments\cmdline.py", "Python", 0, 0, 544, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 74, 669
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pygments\console.py", "Python", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 14, 71
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pygments\filter.py", "Python", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 13, 72
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pygments\filters\__init__.py", "Python", 0, 0, 756, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 52, 941
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pygments\formatter.py", "Python", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 15, 125
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pygments\formatters\__init__.py", "Python", 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 24, 159
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pygments\formatters\_mapping.py", "Python", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 24
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pygments\formatters\bbcode.py", "Python", 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 15, 109
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pygments\formatters\groff.py", "Python", 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 35, 171
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pygments\formatters\html.py", "Python", 0, 0, 369, 0, 0, 0, 0, 0, 0, 0, 0, 0, 523, 98, 990
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pygments\formatters\img.py", "Python", 0, 0, 361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 225, 60, 646
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pygments\formatters\irc.py", "Python", 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 18, 155
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pygments\formatters\latex.py", "Python", 0, 0, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 263, 51, 522
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pygments\formatters\other.py", "Python", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 13, 162
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pygments\formatters\pangomarkup.py", "Python", 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 19, 84
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pygments\formatters\rtf.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 8, 147
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pygments\formatters\svg.py", "Python", 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 16, 189
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pygments\formatters\terminal.py", "Python", 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 15, 128
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pygments\formatters\terminal256.py", "Python", 0, 0, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 47, 339
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pygments\lexer.py", "Python", 0, 0, 522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 313, 109, 944
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pygments\lexers\__init__.py", "Python", 0, 0, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 47, 363
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pygments\lexers\_mapping.py", "Python", 0, 0, 556, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 560
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pygments\lexers\python.py", "Python", 0, 0, 986, 0, 0, 0, 0, 0, 0, 0, 0, 0, 155, 58, 1199
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pygments\modeline.py", "Python", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 10, 44
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pygments\plugin.py", "Python", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 12, 89
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pygments\regexopt.py", "Python", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 9, 92
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pygments\scanner.py", "Python", 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 12, 105
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pygments\sphinxext.py", "Python", 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 41, 218
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pygments\style.py", "Python", 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 26, 198
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pygments\styles\__init__.py", "Python", 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 8, 104
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pygments\token.py", "Python", 0, 0, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 32, 214
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pygments\unistring.py", "Python", 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 51, 154
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pygments\util.py", "Python", 0, 0, 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 29, 331
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pyparsing\__init__.py", "Python", 0, 0, 283, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 15, 323
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pyparsing\actions.py", "Python", 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 32, 218
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pyparsing\common.py", "Python", 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 244, 36, 433
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pyparsing\core.py", "Python", 0, 0, 1552, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4128, 436, 6116
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pyparsing\diagram\__init__.py", "Python", 0, 0, 424, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 81, 657
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pyparsing\exceptions.py", "Python", 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 44, 300
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pyparsing\helpers.py", "Python", 0, 0, 519, 0, 0, 0, 0, 0, 0, 0, 0, 0, 477, 105, 1101
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pyparsing\results.py", "Python", 0, 0, 346, 0, 0, 0, 0, 0, 0, 0, 0, 0, 380, 71, 797
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pyparsing\testing.py", "Python", 0, 0, 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 35, 332
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pyparsing\unicode.py", "Python", 0, 0, 259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 46, 362
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pyparsing\util.py", "Python", 0, 0, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 57, 285
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pyproject_hooks\__init__.py", "Python", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 24
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_compat.py", "Python", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_impl.py", "Python", 0, 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 43, 331
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_in_process\__init__.py", "Python", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 19
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_in_process\_in_process.py", "Python", 0, 0, 215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 63, 354
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\requests\__init__.py", "Python", 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 28, 183
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\requests\__version__.py", "Python", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 15
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\requests\_internal_utils.py", "Python", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 9, 51
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\requests\adapters.py", "Python", 0, 0, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 72, 539
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\requests\api.py", "Python", 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 13, 158
"c:\مشروع صيانة البرمجيات\venv\Lib\site-packages\pip\_vendor\requests\auth.py", "Python", 0, 0, 205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 64, 316
